run_id,issue_key,status_name,status_category,entered_at,exited_at,duration_seconds_bh,duration_seconds_24x7,interval_index
3,MEDA-2955,In Progress,In Progress,2022-09-14T15:48:40.916000+00:00,2022-09-20T18:34:42.967000+00:00,125161,528362,153
3,MEDA-2955,Done,Done,2022-09-20T18:34:42.967000+00:00,2025-05-21T14:25:53.884000+00:00,20029870,84138670,154
3,MEDA-2955,Done,Done,2025-05-21T14:25:53.884000+00:00,2025-08-29T20:50:55.954456+00:00,2096701,8663102,155
3,MEDA-2954,Peer Review,In Progress,2022-09-09T19:44:33.502000+00:00,2022-09-09T21:20:48.002000+00:00,4526,5774,156
3,MEDA-2954,QA,In Progress,2022-09-09T21:20:48.002000+00:00,2022-09-12T12:18:59.205000+00:00,0,226691,157
3,MEDA-2954,Done,Done,2022-09-12T12:18:59.205000+00:00,2025-05-21T14:25:53.381000+00:00,20222753,84852414,158
3,MEDA-2954,Done,Done,2025-05-21T14:25:53.381000+00:00,2025-08-29T20:50:55.954456+00:00,2096701,8663102,159
3,MEDA-2953,Done,Done,2022-09-12T13:38:21.247000+00:00,2025-05-21T14:25:52.411000+00:00,20220450,84847651,160
3,MEDA-2953,Done,Done,2025-05-21T14:25:52.411000+00:00,2025-08-29T20:50:55.954456+00:00,2096702,8663103,161
3,MEDA-2952,Peer Review,In Progress,2022-09-09T20:30:49.093000+00:00,2022-09-09T21:20:32.093000+00:00,1750,2983,162
3,MEDA-2952,QA,In Progress,2022-09-09T21:20:32.093000+00:00,2022-09-12T12:19:01.155000+00:00,0,226709,163
3,MEDA-2952,Done,Done,2022-09-12T12:19:01.155000+00:00,2025-05-21T14:25:55.476000+00:00,20222755,84852414,164
3,MEDA-2952,Done,Done,2025-05-21T14:25:55.476000+00:00,2025-08-29T20:50:55.954456+00:00,2096699,8663100,165
3,MEDA-2951,In Progress,In Progress,2022-09-08T21:11:36.190000+00:00,2022-09-09T13:31:43.849000+00:00,1903,58807,166
3,MEDA-2951,Peer Review,In Progress,2022-09-09T13:31:43.849000+00:00,2022-09-09T15:53:46.838000+00:00,8522,8522,167
3,MEDA-2951,Done,Done,2022-09-09T15:53:46.838000+00:00,2025-05-21T14:25:54.927000+00:00,20241127,85098728,168
3,MEDA-2951,Done,Done,2025-05-21T14:25:54.927000+00:00,2025-08-29T20:50:55.954456+00:00,2096700,8663101,169
3,MEDA-2950,In Progress,In Progress,2022-09-08T14:26:10.535000+00:00,2022-09-08T14:39:28.642000+00:00,798,798,170
3,MEDA-2950,Peer Review,In Progress,2022-09-08T14:39:28.642000+00:00,2022-09-08T17:38:46.072000+00:00,10757,10757,171
3,MEDA-2950,Merged,In Progress,2022-09-08T17:38:46.072000+00:00,2022-09-08T17:38:53.774000+00:00,7,7,172
3,MEDA-2950,Done,Done,2022-09-08T17:38:53.774000+00:00,2025-05-21T14:24:01.774000+00:00,20263507,85178708,173
3,MEDA-2950,Done,Done,2025-05-21T14:24:01.774000+00:00,2025-08-29T20:50:55.954456+00:00,2096813,8663214,174
3,MEDA-2949,Peer Review,In Progress,2022-09-07T22:09:37.329000+00:00,2022-09-09T21:20:21.500000+00:00,57600,169844,175
3,MEDA-2949,QA,In Progress,2022-09-09T21:20:21.500000+00:00,2022-09-12T12:19:03.843000+00:00,0,226722,176
3,MEDA-2949,Done,Done,2022-09-12T12:19:03.843000+00:00,2025-05-21T14:25:25.756000+00:00,20222725,84852381,177
3,MEDA-2949,Done,Done,2025-05-21T14:25:25.756000+00:00,2025-08-29T20:50:55.954456+00:00,2096729,8663130,178
3,MEDA-2948,In Progress,In Progress,2022-09-07T21:38:26.337000+00:00,2022-09-08T00:13:04.599000+00:00,0,9278,179
3,MEDA-2948,Peer Review,In Progress,2022-09-08T00:13:04.599000+00:00,2022-09-12T13:38:55.427000+00:00,59935,393950,180
3,MEDA-2948,Done,Done,2022-09-12T13:38:55.427000+00:00,2025-05-21T14:25:44.599000+00:00,20220408,84847609,181
3,MEDA-2948,Done,Done,2025-05-21T14:25:44.599000+00:00,2025-08-29T20:50:55.954456+00:00,2096710,8663111,182
3,MEDA-2946,In Progress,In Progress,2022-09-07T16:09:13.604000+00:00,2022-09-07T17:00:34.870000+00:00,3081,3081,183
3,MEDA-2946,Peer Review,In Progress,2022-09-07T17:00:34.870000+00:00,2022-09-08T12:59:17.256000+00:00,14365,71922,184
3,MEDA-2946,Merged,In Progress,2022-09-08T12:59:17.256000+00:00,2022-09-08T15:14:05.720000+00:00,8045,8088,185
3,MEDA-2946,QA,In Progress,2022-09-08T15:14:05.720000+00:00,2022-09-12T19:17:04.103000+00:00,72178,360178,186
3,MEDA-2946,Done,Done,2022-09-12T19:17:04.103000+00:00,2025-05-21T14:25:32.496000+00:00,20200107,84827308,187
3,MEDA-2946,Done,Done,2025-05-21T14:25:32.496000+00:00,2025-08-29T20:50:55.954456+00:00,2096722,8663123,188
3,MEDA-2945,In Progress,In Progress,2022-09-06T22:07:33.674000+00:00,2022-09-24T04:10:08.135000+00:00,374400,1490554,189
3,MEDA-2945,Removed,Done,2022-09-24T04:10:08.135000+00:00,2022-09-24T04:10:12.068000+00:00,0,3,190
3,MEDA-2945,Ready for release,Done,2022-09-24T04:10:12.068000+00:00,2022-09-24T04:10:24.278000+00:00,0,12,191
3,MEDA-2945,Done,Done,2022-09-24T04:10:24.278000+00:00,2025-05-21T14:25:48.745000+00:00,19934748,83844924,192
3,MEDA-2945,Done,Done,2025-05-21T14:25:48.745000+00:00,2025-08-29T20:50:55.954456+00:00,2096706,8663107,193
3,MEDA-2944,In Progress,In Progress,2022-09-07T13:47:08.029000+00:00,2022-09-07T18:46:21.401000+00:00,17953,17953,194
3,MEDA-2944,Peer Review,In Progress,2022-09-07T18:46:21.401000+00:00,2022-09-07T21:38:16.822000+00:00,8018,10315,195
3,MEDA-2944,Done,Done,2022-09-07T21:38:16.822000+00:00,2025-05-21T14:25:26.901000+00:00,20280326,85250830,196
3,MEDA-2944,Done,Done,2025-05-21T14:25:26.901000+00:00,2025-08-29T20:50:55.954456+00:00,2096728,8663129,197
3,MEDA-2943,In Progress,In Progress,2022-09-06T19:59:12.550000+00:00,2022-09-07T00:29:29.757000+00:00,3647,16217,198
3,MEDA-2943,Peer Review,In Progress,2022-09-07T00:29:29.757000+00:00,2022-09-07T14:06:36.811000+00:00,3996,49027,199
3,MEDA-2943,In Progress,In Progress,2022-09-07T14:06:36.811000+00:00,2022-09-07T17:28:07.855000+00:00,12091,12091,200
3,MEDA-2943,Peer Review,In Progress,2022-09-07T17:28:07.855000+00:00,2022-09-07T22:32:50.296000+00:00,12712,18282,201
3,MEDA-2943,Done,Done,2022-09-07T22:32:50.296000+00:00,2025-05-21T14:25:49.734000+00:00,20280349,85247579,202
3,MEDA-2943,Done,Done,2025-05-21T14:25:49.734000+00:00,2025-08-29T20:50:55.954456+00:00,2096705,8663106,203
3,MEDA-2942,Done,Done,2022-09-21T14:32:42.733000+00:00,2025-05-21T14:25:21.575000+00:00,20015558,84066758,204
3,MEDA-2942,Done,Done,2025-05-21T14:25:21.575000+00:00,2025-08-29T20:50:55.954456+00:00,2096733,8663134,205
3,MEDA-2941,In Progress,In Progress,2022-09-06T13:31:55.891000+00:00,2022-09-07T19:51:15.179000+00:00,51559,109159,206
